fecha_publicacion,publicacion,diario_numero,sumario_id,sumario_url_pdf,seccion_codigo,seccion_nombre,departamento_codigo,departamento_nombre,epigrafe_nombre,item_id,item_titulo,item_url_pdf,item_url_html,item_url_xml
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9579,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",Procedimientos de libre designación,BOE-A-2024-13920,"Resolución de 28 de junio de 2024, de la Subsecretaría, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13920.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13920,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13920
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9579,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",Procedimientos de libre designación,BOE-A-2024-13921,"Resolución de 28 de junio de 2024, de la Subsecretaría, por la que se convoca la provisión de puestos de trabajo por el sistema de libre designación.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13921.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13921,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13921
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,1011,AGENCIA ESPAÑOLA DE PROTECCIÓN DE DATOS,Procedimientos de libre designación,BOE-A-2024-13922,"Resolución de 28 de junio de 2024, de la Agencia Española de Protección de Datos, por la que se convoca la provisión de puestos de trabajo por el sistema de libre designación.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13922.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13922,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13922
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13923,"Resolución de 21 de febrero de 2024, del Ayuntamiento de Aguilar de la Frontera (Córdoba), referente a la convocatoria para proveer varias plazas.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13923.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13923,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13923
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13924,"Resolución de 25 de junio de 2024, del Ayuntamiento de Mejorada del Campo (Madrid), referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13924.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13924,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13924
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13925,"Resolución de 25 de junio de 2024, del Ayuntamiento de Dos Hermanas (Sevilla), referente a la convocatoria para proveer varias plazas.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13925.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13925,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13925
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13926,"Resolución de 26 de junio de 2024, del Ayuntamiento de Almàssera (Valencia/València), referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13926.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13926,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13926
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13927,"Resolución de 26 de junio de 2024, del Ayuntamiento de Benidorm (Alicante/Alacant), referente a la convocatoria para proveer varias plazas.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13927.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13927,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13927
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13928,"Resolución de 26 de junio de 2024, del Ayuntamiento de Albatera (Alicante/Alacant), referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13928.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13928,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13928
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13929,"Resolución de 26 de junio de 2024, del Ayuntamiento de Huete (Cuenca), referente a la convocatoria para proveer varias plazas.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13929.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13929,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13929
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13930,"Resolución de 26 de junio de 2024, del Ayuntamiento de Santa Ana (Cáceres), referente a la convocatoria para proveer varias plazas.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13930.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13930,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13930
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13931,"Resolución de 26 de junio de 2024, del Ayuntamiento de Teulada (Alicante/Alacant), referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13931.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13931,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13931
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13932,"Resolución de 26 de junio de 2024, del Ayuntamiento de Moraleja (Cáceres), referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13932.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13932,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13932
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13933,"Resolución de 26 de junio de 2024, de la Diputación Provincial de Segovia, referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13933.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13933,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13933
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13934,"Resolución de 26 de junio de 2024, del Ayuntamiento de Malpartida de Cáceres (Cáceres), referente a la convocatoria para proveer varias plazas.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13934.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13934,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13934
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13935,"Resolución de 26 de junio de 2024, de la Mancomunidad ""Santa Agueda"" (Ourense), referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13935.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13935,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13935
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13936,"Resolución de 26 de junio de 2024, del Ayuntamiento de Córdoba, referente a la convocatoria para proveer varias plazas.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13936.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13936,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13936
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13937,"Resolución de 26 de junio de 2024, del Ayuntamiento de Zuera (Zaragoza), referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13937.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13937,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13937
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13938,"Resolución de 26 de junio de 2024, del Ayuntamiento de Hellín (Albacete), referente a la convocatoria para proveer varias plazas.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13938.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13938,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13938
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13939,"Resolución de 26 de junio de 2024, del Ayuntamiento de Andújar (Jaén), referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13939.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13939,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13939
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13940,"Resolución de 26 de junio de 2024, del Ayuntamiento de Zuera (Zaragoza), referente a la convocatoria para proveer varias plazas.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13940.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13940,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13940
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13941,"Resolución de 26 de junio de 2024, del Ayuntamiento de Andújar (Jaén), referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13941.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13941,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13941
20240708,BOE,164,BOE-S-2024-164,https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-S-2024-164.pdf,2B,II. Autoridades y personal. - B. Oposiciones y concursos,9525,ADMINISTRACIÓN LOCAL,Personal funcionario y laboral,BOE-A-2024-13942,"Resolución de 26 de junio de 2024, del Ayuntamiento de La Pobla Llarga (Valencia/València), referente a la convocatoria para proveer una plaza.",https://www.boe.es/boe/dias/2024/07/08/pdfs/BOE-A-2024-13942.pdf,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-13942,https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-13942
